avg_ti,avg_si,max_si,max_ti,min_si,min_ti,std_si,std_ti,blur_avg,blur_min,blur_max,blur_std,bitrate,width,height,MSCN_mean,MSCN_std,train__mos
11.652,53.163,58.93,16.118,43.793,2.211,3.998,3.812,6.164602222,4.699091367,7.291755152,0.590678196,198411,1280,720,1.298432667,0.393872,1.3235
10.648,35.312,39.264,17.954,27.493,0.362,2.886,4.907,4.620256459,3.077685508,5.755561542,0.650545273,36648923,1280,720,1.296339333,0.400072667,4.5
10.631,35.251,39.207,17.936,27.456,0.352,2.885,4.896,4.640091162,3.096262795,5.777799369,0.65101435,2829773,1280,720,1.297872667,0.395310667,4.4412
10.596,35.099,39.093,17.903,27.318,0.367,2.884,4.881,4.506479713,2.982910066,5.612372255,0.635910807,2047897,1280,720,1.297192,0.39745,4.4706
10.526,34.398,38.418,17.843,26.586,0.389,2.861,4.837,4.115077462,2.758936312,5.10027681,0.564406576,1275422,1280,720,1.29809,0.394636,4.4412
10.404,32.863,36.73,17.699,25.228,0.51,2.775,4.709,3.50672956,2.344081407,4.272406896,0.447384641,745788,1280,720,1.297400667,0.396838667,3.7353
10.162,29.968,34.02,17.299,22.751,0.852,2.821,4.425,2.91216266,1.946480328,3.531338739,0.380791888,455172,1280,720,1.298302667,0.393976,2.5
9.511,25.79,30.254,16.652,19.711,1.476,2.819,3.919,2.159130031,1.509940607,2.603579912,0.246536174,279365,1280,720,1.297610667,0.396244667,1.8235
8.368,21.461,26.146,16.572,16.482,2.368,2.682,3.336,1.802333108,1.445999018,2.252180336,0.187566291,166650,1280,720,1.298508,0.393354,1.0882
7.653,48.073,52.39,12.393,41.42,0.345,2.766,3.469,7.058407572,5.469151439,8.707339056,0.737119745,29401622,1280,720,1.296396667,0.399600667,4.5556
7.639,47.979,52.157,12.379,41.366,0.353,2.746,3.463,7.044790634,5.422766439,8.537772333,0.721730314,2238569,1280,720,1.297935333,0.394828667,4.5833
7.606,47.812,51.792,12.335,41.116,0.321,2.731,3.447,6.886110469,5.28763825,8.205147277,0.69147591,1624207,1280,720,1.297257333,0.396966,4.3611
7.539,47.127,50.981,12.251,40.39,0.316,2.714,3.385,6.339067067,4.894276744,7.534904874,0.620112833,1017157,1280,720,1.298154,0.394143333,4.0556
7.421,45.544,49.071,12.044,39.029,0.466,2.569,3.258,5.611628891,4.309356591,6.629019048,0.544983897,574037,1280,720,1.297472,0.39635,3.6667
7.17,42.554,46.059,11.792,36.673,0.654,2.287,2.932,4.833272693,3.83781211,5.712303298,0.428915349,331150,1280,720,1.298364667,0.393489333,2.6389
6.488,37.312,40.077,11.123,32.633,0.779,1.784,2.418,3.683949418,2.896872395,4.30199473,0.341340573,200313,1280,720,1.297680667,0.395762,1.6944
5.279,30.033,33.465,9.87,26.059,1.287,1.542,1.853,2.400672922,1.755935579,3.017837468,0.273387543,122320,1280,720,1.298569333,0.392865333,1.0833
4.538,75.307,91.068,22.963,70.148,0.476,6.682,3.735,16.47718862,11.72980216,26.20672224,3.054622083,40030371,720,1280,1.296577333,0.400566667,4.7059
4.486,75.2,90.832,23.075,69.91,0.464,6.653,3.747,16.19693809,11.97282881,25.79209902,3.070279907,3616457,720,1280,1.29812,0.395810667,4.5882
4.45,75.198,90.566,23.304,69.76,0.566,6.633,3.743,15.59449008,11.99080202,25.0273508,3.042778367,1652956,720,1280,1.297435333,0.397949333,4.5882
4.417,74.923,90.259,23.565,69.469,0.609,6.645,3.716,14.56542866,11.51906346,23.48605876,2.85858143,754511,720,1280,1.298333333,0.395136667,4.5588
4.344,73.978,88.876,23.861,68.522,0.605,6.671,3.656,13.01491133,10.52045383,20.3164732,2.443076694,389564,720,1280,1.297652,0.397336667,3.9706
4.17,71.738,85.461,24.064,65.825,0.273,6.771,3.52,11.01675901,8.77055176,16.19732458,1.979385057,222219,720,1280,1.298546667,0.394477333,2.9706
3.862,67.709,80.122,23.422,60.068,0.358,6.746,3.266,9.167148499,6.901973982,13.02580914,1.67240251,135098,720,1280,1.29786,0.396745333,2.1765
3.24,58.705,68.885,21.204,50.035,0.661,6.159,2.756,6.62526919,4.976707189,8.744034893,1.1311445,84753,720,1280,1.298750667,0.393856,1.3529
4.001,20.695,24.76,40.243,15.663,0.256,2.138,6.429,1.094122129,0.822995334,1.246052069,0.097598737,18653898,720,1280,1.295806,0.405820667,4.2188
3.971,20.584,24.657,40.232,15.648,0.189,2.152,6.44,1.083181999,0.840275563,1.250137581,0.097447881,1693340,720,1280,1.297341333,0.401123333,4.25
3.945,20.435,24.562,40.226,15.585,0.189,2.178,6.446,1.04389808,0.820828592,1.194237188,0.091818469,819442,720,1280,1.296662,0.403235333,4.375
3.906,20.068,24.216,40.155,15.435,0.186,2.218,6.45,0.989460911,0.787962438,1.137164468,0.095574772,428021,720,1280,1.297562,0.400454,4.1875
3.838,19.543,23.843,40.087,15.228,0.232,2.382,6.455,0.945147583,0.739391909,1.09505959,0.101731184,244505,720,1280,1.296878,0.402626667,3.8125
3.749,18.888,23.74,39.982,14.945,0.175,2.729,6.455,0.92744872,0.722363567,1.112302719,0.124284443,149130,720,1280,1.297770667,0.399812667,3.125
3.571,17.828,22.805,39.824,13.425,0.131,2.939,6.411,0.927456275,0.650055675,1.151357751,0.172417683,102152,720,1280,1.297085333,0.402048,2.3438
3.349,16.159,20.212,39.453,11.96,0.111,2.798,6.263,0.909720615,0.640597329,1.148370127,0.175022188,70988,720,1280,1.297974667,0.399198667,1.9375
3.188,108.178,111.064,35.477,104.819,0.111,2.143,6.219,67.23938224,57.20981222,73.18483155,4.269191535,23842253,1280,720,1.295856667,0.403726,4.4444
3.14,108.087,110.977,35.416,104.738,0.075,2.143,6.214,66.92556633,56.75300785,72.96669431,4.336316563,4188459,1280,720,1.297390667,0.399002,4.3611
3.108,108.068,110.921,35.362,104.734,0.077,2.15,6.187,65.91922301,55.40467348,71.9255062,4.393598048,2292366,1280,720,1.296709333,0.401126,4.3611
3.077,107.913,110.746,35.219,104.485,0.139,2.192,6.122,63.35912875,53.17924623,68.79759473,4.193195243,1138498,1280,720,1.297611333,0.398331333,4.1944
3.044,107.184,109.838,35.034,103.594,0.165,2.158,6,58.06911386,50.88881745,64.18617443,3.44062278,532397,1280,720,1.296925333,0.400516667,4.0833
2.959,105.484,108.571,34.525,101.529,0.137,2.247,5.752,49.0075915,44.00317746,56.82185953,2.520509512,255979,1280,720,1.297820667,0.397679333,3.5
2.755,101.373,105.091,33.295,95.756,0.03,2.601,5.282,38.17728445,33.63739262,45.30193605,2.251914307,135251,1280,720,1.297131333,0.399931333,2.4444
2.246,87.531,91.393,30.572,80.801,0.07,2.882,4.338,22.33957365,19.68776894,27.28979055,1.664553818,72468,1280,720,1.298026,0.397068,1.3333
8.81,58.612,61.885,32.103,55.003,0.413,1.783,5.121,4.409855882,3.867438864,5.080846924,0.295002038,44831546,720,1280,1.296063333,0.404442,4.2059
8.772,58.453,61.65,32.112,54.893,0.347,1.783,5.136,4.394020067,3.852344973,5.133393,0.300998375,3355743,720,1280,1.297595333,0.399724667,4.1176
8.743,58.334,61.552,32.08,54.813,0.333,1.781,5.147,4.363837409,3.822568993,5.141759681,0.301332031,1783701,720,1280,1.296912,0.401844667,4.0882
8.694,57.882,61.116,32.027,54.395,0.265,1.797,5.152,4.293028431,3.760878409,5.196403412,0.316273695,980387,720,1280,1.297817333,0.399055333,3.8529
8.598,56.673,59.951,31.764,53.148,0.233,1.815,5.135,4.15793344,3.578399743,5.247003316,0.36975665,562969,720,1280,1.297126667,0.401235333,3.4706
8.375,54.333,58.894,31.446,50.759,0.248,2.031,5.115,3.979191339,3.357074599,5.311627135,0.463417956,338015,720,1280,1.298024,0.398413333,2.7059
7.93,51.164,57.163,30.416,46.867,0.257,2.54,5.017,3.757269738,2.995067561,5.300056009,0.548921052,206555,720,1280,1.297334,0.40065,1.8824
7.122,45.794,52.074,29.043,41.336,0.419,2.805,4.787,3.294518862,2.445736528,4.651729471,0.550117204,125803,720,1280,1.298228667,0.397794667,1.0294
10.464,62.692,65.905,27.461,56.994,0.282,1.517,6.908,6.159888295,4.863087614,7.384954161,0.412286796,49422837,720,1280,1.296171333,0.403802667,4.0556
10.398,62.46,65.675,27.435,56.965,0.244,1.492,6.936,6.098523526,4.900793659,7.066525881,0.403955532,3362809,720,1280,1.297711333,0.399073333,3.9444
10.365,62.327,65.471,27.412,56.963,0.204,1.498,6.93,6.050259143,4.904526553,7.014041534,0.394916042,1677701,720,1280,1.29703,0.401197333,4.0278
10.29,61.838,64.593,27.445,56.775,0.168,1.466,6.893,5.897829992,4.860020355,6.742762681,0.376432044,858282,720,1280,1.297926,0.398405333,3.7778
10.103,60.559,63.593,27.354,56.093,0.208,1.471,6.785,5.603488424,4.688502993,6.819395823,0.391623694,459530,720,1280,1.297241333,0.400586667,3.4444
9.786,58.235,62.206,26.961,53.96,0.244,1.685,6.542,5.206703624,4.408467534,6.76311498,0.439842072,276705,720,1280,1.298136,0.39776,2.5833
9.276,54.856,60.434,25.772,50.614,0.209,2.392,5.972,4.645833264,4.018627702,6.47551343,0.531088079,184925,720,1280,1.297451333,0.400005333,1.8333
8.049,49.588,55.302,22.39,43.703,0.314,2.828,4.783,4.019199539,3.170006412,5.435449697,0.475705499,118868,720,1280,1.298344,0.397136667,1.1944
2.056,96.347,96.784,13.471,95.401,0.37,0.295,2.652,15.40350042,15.06777184,15.65219499,0.153964216,27551437,720,1280,1.296275333,0.403189333,4.3529
1.983,96.17,96.632,13.421,95.373,0.377,0.298,2.67,15.39124546,15.11044017,15.69282864,0.163946662,2083815,720,1280,1.297817333,0.398458,4.3529
1.936,96.051,96.494,13.393,95.337,0.355,0.295,2.682,15.26797369,14.90662181,15.63905881,0.206804836,927793,720,1280,1.297134,0.400582,4.1176
1.852,95.57,95.946,13.413,94.996,0.291,0.234,2.706,15.01198751,14.56999457,15.79525243,0.289637973,400036,720,1280,1.298030667,0.397776667,4.0882
1.728,94.441,94.722,13.276,94.066,0.228,0.131,2.723,14.982907,14.45302491,16.206343,0.440516857,174994,720,1280,1.297347333,0.399966,3.8529
1.588,93.041,93.561,13.312,92.486,0.14,0.239,2.744,15.26518863,14.48860812,16.54288496,0.599068475,90560,720,1280,1.298242667,0.397135333,3.2647
1.483,91.069,91.481,13.047,90.438,0.14,0.258,2.718,15.75872895,15.11545442,16.68146558,0.470006152,58330,720,1280,1.297557333,0.399385333,2.4118
1.375,85.687,86.061,12.585,84.966,0.078,0.148,2.553,15.3883431,14.91543097,15.62133956,0.212718849,41536,720,1280,1.298448667,0.39652,1.7941
5.549,46.611,47.802,19.567,44.32,0.378,0.725,3.529,3.081176129,2.680137709,3.480414504,0.15878339,39881016,720,1280,1.296372667,0.402612,4.129
5.509,46.477,47.687,19.578,44.429,0.275,0.714,3.542,3.065290079,2.717682857,3.463448854,0.146078142,2305286,720,1280,1.297914667,0.397869333,4.3548
5.479,46.364,47.417,19.563,44.568,0.23,0.679,3.546,3.029578997,2.738365066,3.332965282,0.122697547,1112764,720,1280,1.297229333,0.399999333,4.2903
5.402,45.873,46.777,19.543,44.278,0.201,0.592,3.538,2.933781468,2.672424893,3.140026935,0.093121903,561671,720,1280,1.298127333,0.397196667,4
5.249,44.677,45.729,19.356,43.3,0.212,0.579,3.497,2.795022131,2.580383726,3.046512565,0.103278245,312099,720,1280,1.297444,0.399388667,3.5484
4.991,43.01,44.828,18.927,41.037,0.177,0.919,3.409,2.647577214,2.307072489,3.000361121,0.152956931,190802,720,1280,1.298339333,0.39655,2.8387
4.48,40.381,43.484,18.04,37.031,0.266,1.514,3.175,2.430400813,2.037519968,2.950751236,0.212021246,119590,720,1280,1.297652,0.398802667,1.7742
3.783,37.457,40.76,16.147,31.692,0.313,1.957,2.648,2.288245901,1.92897275,2.792661194,0.209959348,71351,720,1280,1.298545333,0.395930667,1.2258
14.984,71.054,80.115,29.032,61.911,6.941,3.809,4.269,14.37193023,11.41581146,21.73393024,1.825367971,47849596,1280,720,1.296428667,0.400124,4.3636
14.968,71.07,79.983,28.989,62.013,6.928,3.783,4.263,14.49004865,11.55747409,21.69454655,1.806988139,4559525,1280,720,1.297963333,0.395351333,4.2727
14.924,71.067,79.764,28.929,62.014,6.892,3.78,4.259,14.46463371,11.44438445,21.33730836,1.775009372,2807566,1280,720,1.297284667,0.397500667,4.0909
14.806,70.75,78.722,28.781,61.827,6.797,3.718,4.255,14.18741612,11.26844219,20.03527525,1.636334424,1842527,1280,720,1.298178667,0.394673333,4.0909
14.518,69.658,76.987,28.353,60.878,6.599,3.56,4.255,13.37718324,10.84564139,17.21649214,1.333724683,1153711,1280,720,1.297494667,0.396876667,3.8485
13.874,67.045,74.449,27.727,58.771,6.074,3.378,4.242,11.8177763,10.03665968,13.88580955,0.930239943,694708,1280,720,1.298392667,0.394030667,3.0909
12.473,61.926,69.139,25.709,53.277,5.186,3.323,4.124,9.583296904,8.097028831,11.32579329,0.680904738,429178,1280,720,1.2977,0.396290667,1.7576
10.222,55.435,61.582,23.156,45.751,4.05,3.588,3.885,7.933257953,6.37352516,9.071384667,0.568432085,253768,1280,720,1.298598667,0.393398667,1.0606
16.736,71.59,78.775,30.493,61.12,9.242,3.51,4.322,16.01472301,11.60267271,20.28208306,2.165272982,50654839,1280,720,1.296487333,0.399631333,4
16.721,71.617,78.761,30.472,61.154,9.235,3.502,4.318,16.14654529,11.72278834,20.48552692,2.174028808,5015504,1280,720,1.298026667,0.394854667,4.0909
16.678,71.615,78.724,30.428,61.263,9.191,3.477,4.313,16.11347845,11.73639138,20.404077,2.15951347,3064410,1280,720,1.297346667,0.397004667,4.0909
16.583,71.351,78.168,30.385,61.093,9.144,3.46,4.31,15.91821983,11.57015871,19.95588076,2.159608368,2042418,1280,720,1.298244667,0.394174667,3.8182
16.315,70.264,76.896,30.221,60.213,8.941,3.351,4.293,15.10298133,11.01507506,18.92010396,2.086672009,1313560,1280,720,1.297563333,0.396382667,3.7273
15.673,67.309,74.152,29.603,58.262,8.621,3.182,4.28,13.26384529,10.07427385,16.15767343,1.834938352,805650,1280,720,1.298454667,0.393531333,2.9697
14.263,61.886,68.368,28.201,53.033,7.396,3.052,4.273,10.75113742,8.176488649,13.00821493,1.368233101,495288,1280,720,1.297773333,0.395795333,1.8485
11.902,51.525,56.847,24.956,43.633,5.605,2.762,4.193,7.613155603,5.936781446,9.069388675,0.623991336,294385,1280,720,1.298658667,0.392898667,1.0909
14.608,67.57,73.114,24.054,52.935,8.678,4.269,2.84,11.96382829,6.481165107,16.11951986,2.20851991,69968092,720,1280,1.294912,0.405431333,4.5
14.522,67.282,72.746,24.054,52.874,8.608,4.242,2.852,11.23437887,6.181599698,14.69126497,2.006354913,6242973,720,1280,1.296449333,0.400735333,4.5625
14.45,67.031,72.234,24.056,52.634,8.516,4.241,2.858,10.70772869,6.026083618,13.80186069,1.821984502,3108322,720,1280,1.295767333,0.402847333,4.4688
14.305,66.269,71.111,24.093,52.299,8.249,4.112,2.887,9.83545978,5.775802238,12.18117128,1.507540337,1586993,720,1280,1.296668,0.400065333,4.375
13.946,64.185,68.332,24.058,51.667,7.619,3.645,2.95,8.542189643,5.25402928,10.23511508,1.067570061,848680,720,1280,1.295978667,0.402238667,3.875
13.197,60.044,63.361,23.672,50.383,6.905,3.063,3.024,7.075735726,4.626285825,8.266185079,0.722368908,478734,720,1280,1.296876,0.399422667,2.875
11.942,53.552,57.383,22.585,45.156,5.66,2.653,3.02,5.541271356,3.476205025,6.613562573,0.547177619,292294,720,1280,1.296186667,0.401653333,1.9375
9.822,44.447,49.623,20.192,38.154,4.279,2.605,2.804,4.149378925,2.557105675,5.329098947,0.523508394,181185,720,1280,1.297080667,0.39881,1.3125
4.826,57.524,59.167,16.606,49.929,0.088,1.611,4.386,11.19270536,7.305810977,12.52950197,1.107176923,40257727,720,1280,1.295032667,0.404850667,4.3714
4.709,57.272,59.062,16.568,49.731,0.133,1.591,4.402,10.50201125,6.962389232,12.14910482,1.01599004,3423287,720,1280,1.296571333,0.40015,4.2857
4.675,57.22,59.03,16.551,49.581,0.167,1.597,4.377,9.993653013,6.590278104,11.55746472,0.947382329,1211858,720,1280,1.295886,0.402256,4.4286
4.629,56.993,58.592,16.476,49.308,0.228,1.573,4.345,9.322203371,6.188294898,10.78876858,0.824144722,483532,720,1280,1.296786,0.399478,4.1714
4.541,56.161,57.6,16.363,48.327,0.304,1.59,4.263,8.327635318,5.748672808,10.54614752,0.661534434,246168,720,1280,1.296098667,0.401652,3.5143
4.399,54.482,55.849,15.909,47.004,0.512,1.513,4.081,7.148736647,5.306511791,9.567841896,0.486187428,142064,720,1280,1.296996667,0.398836667,2.4571
4.067,51.174,53.508,15.276,43.792,0.693,1.565,3.743,5.733219733,4.406213674,7.932707964,0.419586729,90992,720,1280,1.296304667,0.401073333,1.8571
3.314,43.113,45.298,12.951,38.317,0.462,1.378,3.009,3.721704194,3.127564392,4.790706935,0.27931269,56327,720,1280,1.297204667,0.398218667,1.2857
5.698,63.753,67.056,21.658,56.233,0.266,3.348,5.654,11.9280293,7.970872283,14.52931552,1.778066055,46435996,720,1280,1.295148,0.404309333,4.3714
5.565,63.439,67,21.627,55.752,0.167,3.34,5.702,11.29722056,7.609127032,14.42000205,1.628356518,4593705,720,1280,1.296682,0.399594,4.6857
5.51,63.329,66.958,21.557,55.385,0.17,3.418,5.678,10.83334756,7.332388449,14.13145793,1.586998529,1768848,720,1280,1.295998,0.401715333,4.5714
5.442,62.993,66.76,21.523,54.762,0.231,3.561,5.639,10.16422398,6.952817265,13.70504093,1.505868662,716059,720,1280,1.296899333,0.398926,4.4857
5.318,62.018,66.325,21.41,53.418,0.252,3.712,5.581,9.224425864,6.542423589,13.09187815,1.378978807,361980,720,1280,1.296214,0.401105333,3.9714
5.101,60.107,65.011,21.063,51.508,0.265,3.895,5.45,8.063381073,6.180883455,11.73846179,1.170062832,199729,720,1280,1.297110667,0.398278,3.0571
4.699,56.774,62.173,20.576,48.436,0.258,4.056,5.146,6.735259085,5.389559356,9.823819209,0.963269494,120212,720,1280,1.296422667,0.400520667,1.9429
4.117,50.458,54.707,19.152,43.302,0.365,3.412,4.521,5.066264062,4.170618053,6.465369249,0.530375262,74805,720,1280,1.297318,0.397666,1.1714
16.081,83.708,85.783,26.58,81.062,0.121,1.114,5.093,24.36846102,21.65798655,29.65495077,1.905724856,53947076,720,1280,1.295251333,0.403798,4.3824
15.975,83.43,85.709,26.528,80.968,0.107,1.14,5.103,23.53557773,20.82473194,30.06961455,2.035794405,5398636,720,1280,1.296786667,0.399072667,4.2647
15.905,83.208,85.728,26.486,80.848,0.12,1.155,5.095,23.12099252,20.4746777,29.76063693,2.02814486,2760455,720,1280,1.2961,0.4012,4.3529
15.769,82.72,85.579,26.415,80.25,0.134,1.159,5.076,22.25880212,19.74220689,29.63633879,2.074239403,1376159,720,1280,1.297004667,0.398404667,4.1471
15.402,81.169,84.859,26.317,78.85,0.145,1.267,5.004,20.17348853,17.78370515,28.95803295,2.309924132,672823,720,1280,1.296320667,0.400588,4.1765
14.658,77.849,82.695,25.767,75.159,0.129,1.729,4.881,17.35388379,14.70926401,26.44658442,2.420757241,348875,720,1280,1.297216,0.397762,2.9706
13.185,71.617,76.878,24.171,66.834,0.253,2.243,4.518,13.83747556,10.63781988,20.68653922,1.864899602,212959,720,1280,1.296529333,0.400006,2.0294
9.206,52.001,57.807,18.175,45.727,0.366,2.887,3.255,6.179351369,4.554461199,7.831436207,0.783793451,129548,720,1280,1.297420667,0.397140667,1.1471
6.283,26.472,28.525,24.945,21.256,0.308,2.095,5.301,1.785737054,1.626089464,1.875604137,0.06012017,44861941,720,1280,1.295347333,0.403316,4.4
6.241,26.359,28.486,24.938,21.16,0.241,2.125,5.319,1.780921382,1.610861905,1.889926935,0.060463295,2142690,720,1280,1.296882667,0.398585333,4.2857
6.218,26.297,28.449,24.954,21.156,0.278,2.124,5.327,1.7616607,1.605972336,1.848614825,0.053534116,1040517,720,1280,1.296196667,0.400716667,4.2571
6.181,26.125,28.318,24.937,21.169,0.37,2.105,5.339,1.740657678,1.598724517,1.842896076,0.04715792,572176,720,1280,1.297097333,0.397919333,4.0571
6.109,25.776,28.245,24.883,21.094,0.438,2.051,5.353,1.715508529,1.602647098,1.843430726,0.056167218,343651,720,1280,1.296414,0.400105333,3.6286
6.002,25.468,28.307,25.033,20.796,0.429,2.141,5.361,1.715813492,1.57415038,1.875086032,0.073312427,214280,720,1280,1.297311333,0.397271333,2.7143
5.802,25.108,28.27,25.034,20.625,0.385,2.184,5.305,1.738487121,1.583574389,2.010659641,0.111634763,133514,720,1280,1.296620667,0.399520667,1.6
5.482,24.395,27.469,25.702,20.346,0.55,2.122,5.132,1.737791066,1.543617125,2.041534639,0.126993319,87707,720,1280,1.297518667,0.396653333,1.0571
1.68,82.206,94.659,8.144,67.247,0.132,8.055,1.175,14.85689514,7.144236681,22.53637345,4.389273234,4447136,1280,720,1.295349333,0.401484667,4.5758
1.676,82.191,94.3,8.133,67.297,0.132,8.01,1.17,14.85392436,7.173851572,22.31204157,4.373377053,611943,1280,720,1.296885333,0.396739333,4.5455
1.671,82.101,94.012,8.13,67.266,0.135,7.954,1.167,14.82872887,7.177981101,22.14521865,4.325455532,449558,1280,720,1.296198667,0.398865333,4.5152
1.654,81.667,93.058,8.123,67.131,0.137,7.764,1.149,14.56834099,7.167104301,21.50990797,4.164777096,272979,1280,720,1.2971,0.396058,4.3636
1.635,80.772,91.31,8.105,66.798,0.226,7.387,1.104,13.9479737,7.046244085,20.15409279,3.816558907,138966,1280,720,1.296414667,0.398254667,4.2424
1.597,78.986,88,7.997,66.199,0.23,6.605,1.053,12.92805698,6.761610339,18.09601022,3.336145004,80732,1280,720,1.297312667,0.395415333,3.6667
1.528,75.853,82.4,7.811,64.546,0.392,5.738,0.951,11.77251409,6.436844412,15.62856618,2.845400575,53098,1280,720,1.296621333,0.397664,2.7273
1.422,69.65,75.943,7.447,60.197,0.418,5.009,0.842,9.951143793,5.521454929,13.52694691,2.448267842,39963,1280,720,1.297518667,0.394791333,1.7879
1.114,43.091,47.618,3.485,7.339,0.085,9.453,1.154,2.992663956,0.307310319,3.430286576,0.794986204,3347052,1280,720,1.29548,0.400666667,4.5143
1.116,43.045,47.56,3.483,7.335,0.092,9.438,1.151,3.003649082,0.306506721,3.442079666,0.800526633,476987,1280,720,1.29702,0.395915333,4.4857
1.113,43.017,47.561,3.479,7.291,0.083,9.426,1.148,2.979830333,0.305456997,3.411070981,0.790789177,332716,1280,720,1.296340667,0.39805,4.4286
